ASV_ID,domain,phylum,class,order,family,genus,species,mean_CN,SRR8985886_FD10_duringflight,SRR8985887_FD90_duringflight,SRR8985888_L150_preflight,SRR8985889_L60_preflight,SRR8985890_R180_postflight,SRR8985891_L180_preflight,SRR8985892_R33_postflight,SRR8985893_R63_postflight,SRR8985894_R0_postflight,SRR8985895_R18_postflight,SRR8985896_neg_control2,SRR8985897_R0_postflight,SRR8985898_R14_preflight,SRR8985899_L120_preflight,SRR8985900_L180_preflight,SRR8985901_R180_postflight,SRR8985902_R60_postflight,SRR8985903_FD90_duringflight,SRR8985904_FD10_duringflight,SRR8985905_L60_preflight,SRR8985906_L90_preflight,SRR8985907_FD10_duringflight,SRR8985908_FD90_duringflight,SRR8985909_R0_postflight,SRR8985910_R18_postflight,SRR8985911_R30_postflight,SRR8985912_R60_postflight,SRR8985913_R180_postflight,SRR8985914_L60_preflight,SRR8985915_R33_postflight,SRR8985916_R63_postflight,SRR8985917_R63_postflight,SRR8985918_R30_postflight,SRR8985919_L120_preflight,SRR8985920_R180_postflight,SRR8985921_L90_preflight,SRR8985922_L120_preflight,SRR8985923_FD10_duringflight,SRR8985924_L60_preflight,SRR8985925_R14_preflight,SRR8985926_FD90_duringflight,SRR8985927_FD90_duringflight,SRR8985928_R14_duringflight,SRR8985929_L60_preflight,SRR8985930_FD7_duringflight,SRR8985931_L180_preflight,SRR8985932_L90_preflight,SRR8985933_L240_preflight,SRR8985934_L240_preflight,SRR8985935_R1_duringflight,SRR8985936_R0_postflight,SRR8985937_R60_postflight,SRR8985938_R60_postflight,SRR8985939_R0_postflight,SRR8985940_R30_postflight,SRR8985941_FD10_duringflight,SRR8985942_FD90_duringflight,SRR8985943_R180_postflight,SRR8985944_L90_preflight,SRR8985945_R14_preflight,SRR8985946_R0_postflight,SRR8985947_FD90_duringflight,SRR8985948_FD10_duringflight,SRR8985949_L60_preflight,SRR8985950_L180_preflight,SRR8985951_R60_postflight,SRR8985952_R33_postflight,SRR8985953_R18_postflight,SRR8985954_R1_postflight,SRR8985955_R18_postflight,SRR8985956_R0_postflight,SRR8985957_R33_postflight,SRR8985958_R63_postflight,SRR8985959_L180_preflight,SRR8985960_L90_preflight,SRR8985961_L60_preflight,SRR8985962_FD10_duringflight,SRR8985963_FD90_duringflight,SRR8985964_R1_duringflight,SRR8985965_R0_postflight,SRR8985966_R18_postflight,SRR8985967_R60_postflight,SRR8985968_R18_postflight,SRR8985969_FD90_duringflight,SRR8985970_L60_preflight,SRR8985971_FD10_duringflight,SRR8985972_L90_preflight,SRR8985973_R1_postflight,SRR8985974_FD90_duringflight,SRR8985975_neg_control1,SRR8985976_R18_postflight
ASV_139,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA,3,0.000743306,8.71E-05,0,5.67E-05,0.000101192,0,0.00035129,5.74E-05,0.000702223,0,0,0,0.000957434,4.13E-05,0,0,0,0,0.000344789,5.31E-05,0,0.000877137,7.16E-05,9.56E-05,0.000426944,0.000148753,0,8.76E-05,0.009513268,0.000242172,0.000160662,0.000115352,2.43E-05,7.46E-05,0,0.000120301,0,0.00355907,8.90E-05,0.008377172,0.004463794,0.000746024,0.000420421,0.000274546,0.00026495,0.000155022,0,0,0,0.002146421,0.000156997,0.000744404,0.000363998,5.35E-05,0.000801267,0.000129959,0,0.001393466,0,0,0,0.000454431,5.32E-05,0,0.000136966,4.01E-05,0,0.000520457,0,0.001420436,0.000615401,0.000413781,0.000282575,4.88E-05,5.25E-05,0.000104165,0.001943995,0.000992233,0.02636736,0,0.000102936,8.63E-05,0.000123808,0.000274428,0.000379802,0.00045365,8.50E-05,0.000454179,0.00089366,0,6.51E-05
ASV_313,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA,2.9,1.60E-05,0,0,7.33E-05,3.49E-05,0.000307822,9.91E-05,0.00029698,0.001141544,0,0,0,0.000334277,1.71E-05,0,0,0.000221386,0,9.62E-05,1.10E-05,8.16E-06,0.003852099,5.93E-05,0,0,0,0,2.59E-05,0.00678835,0.000175366,0.000332404,0,0,0.000102902,0,0,0,0.000167354,0,0.000106988,0,0.001272709,0.000792172,0.00013711,0.000214503,8.02E-05,0,0,0,0.000847803,0,5.22E-05,4.34E-05,6.92E-05,0,0.000604982,0,0,0,0,0.000656143,0,0.000110013,0,0,0.006472645,0,0,0,0.000394234,0,0,0,0,0,0,9.58E-05,0,0.00085041,0,0,0,0,1.67E-05,0,0,0,0,0,0,0
ASV_340,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA,3,0.000123884,0,0,0,0.000337306,0,0,0.000172249,0.003109843,0.000336356,0,0,0.000161567,2.48E-05,0,0.000822518,0.006206195,0,0.000136821,0,0,0,0,0,8.54E-05,0.000109086,0,0,0,0,0,0,4.87E-05,0,0,0,0,0.000876286,0,0.000271482,0,0.001923957,0.003678681,0,0.000633577,0.000279039,0,0,0,0.003668429,0.000125598,0,0,0,3.76E-05,0,0.000906379,0,5.57E-05,0.001057247,0,0,0,0,0,2.01E-05,0,0.000436058,0,0,0,0,0,0,0,0,0.000185142,0,0.001631856,3.77E-05,0,0,0,0,0,0,0,0,0,0,0
ASV_122,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA,6.2,0.000929132,0.000435585,0.000206334,0.001124116,0,0.001295832,0,0,3.24E-05,0,0,0.000595526,0.000324292,0.000851718,0.001002949,0,0,0.001050302,0.000256871,0.001320936,0.000232746,0.000136135,0.000159451,0.000120262,0.000206586,0.000561422,0.000295217,0.000357078,0.0001848,0.000152334,0.000414611,0.000310972,0.001271715,0.001395812,0.001140959,0.001935494,0.000623687,0.000313115,0.001646958,0.000262725,0.000414291,0,0,0,0,0,0,0,0,0,0,0.001239317,0.0006029,0.001703277,0.001466028,0,0,0.00141492,0,0,0,0.001341305,0.000836184,0.001566871,0.001446977,0.00126147,0.000449723,0.000279059,0.000471024,0.002397195,0.001543015,0.002269124,0.001504029,0.000430684,0.000270891,0.000235212,0.00053751,0.001734461,0.000653059,0.002082294,0.000475939,0.000135684,0.000385118,0.000882648,0.00068697,0.000330687,0.00100208,0.000203684,0.000579557,0,0.001607366
ASV_256,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA,6.2,0,0,2.17E-05,8.91E-05,0,0.000143981,0,0,0,0,0,0.000528424,0.000257697,0.000107964,0.000454297,0,0,9.03E-05,9.53E-05,0.000323809,4.20E-05,0,0,0,0,0.000738966,0.000386053,0.000133148,0,0,0,0.000199341,0.001295265,0.000409117,0,2.91E-05,0.00045894,0.000104372,6.46E-05,8.13E-05,0.000307227,0,0,0,0,0,0,0,0,0,0,0.00010989,9.48E-05,0.000453344,0.000260493,0,0,0.000270725,0,0,0,0,0,0,0,4.85E-05,0,4.08E-05,5.89E-05,0.000217927,0,0.000177971,0,0.00054868,0.000457128,0.000621631,0.000367299,0.000523366,0.000148423,0.00105028,0.000177094,0,0,0,0,0,0,0,0,0,0
ASV_147,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,NA,4,0,0,0,0,0.000379469,0,0.000215564,0.000129186,0.00080254,0.000210222,0,0.003945777,0.003038358,0.000297501,0.000205832,0.000811696,0,0.003150907,0.004002019,0.001601314,0.000756998,0.005734491,0.000118202,0.005936302,0.000704458,0.003971704,0.001055969,0.001838647,0.002005078,0.001289568,0.00066273,0,0,0,0,0,0,0,0,0,0,0.00110922,0.000968469,0.000724234,0.000570219,0.000290666,0.000961867,5.10E-05,9.63E-05,0.000907351,0.000235496,0,0,0,0,0,5.23E-05,0,6.27E-05,0,0,0,0,0,0,0,0,4.22E-05,4.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05E-05,0,0,0,0,0,0,0
ASV_302,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002312716,0,0.004037615,0.001313274,0.000454995,0.001334789,0.00099382,0.001075062,0,0,0,0,0,0,0,0,0,0,0.000435287,0.001028994,0.001084139,0.000403764,0,0,0.000427541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_82,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,NA,4,4.65E-05,2.18E-05,0,2.12E-05,0.002529795,0,0.00184427,0.003294253,0.003034605,0.001892002,0,0.002080146,0.001723382,0.000359481,0.002264148,0.00029221,0,0.005540345,0.001494087,0.001728782,0.000443553,0.01659527,0.000666229,0.01554336,0.001136739,0.0012644,0.00034495,0.000309568,0.005390273,0.002488322,0.002771415,0.000185387,0.000638801,0.004755988,4.24E-05,0.012022618,0.005709092,0.002224419,0.003904259,0.002700281,0.003268478,0.004191477,0.003490993,0.003088645,0.001356431,0.000569705,0.002767637,0.000242103,0.000160522,0.002751322,0.000682939,0.001504579,0.002824485,0.003021536,0.000676069,0,0,0.000752155,0,0,0,0.000886141,0.000139578,0,0.004194577,0,5.16E-05,0.000348143,0,0.008522615,0.001762285,0.001586162,0.000539461,0.000630982,0.000334592,0.000711795,0.000208285,0.000261467,4.60E-05,0.000792733,0.00063477,8.09E-06,0.000132652,0,0,0.000145816,0,0,9.31E-06,0,0
ASV_257,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA,5.6,0,0,0,0,0.000397539,0,0.000701439,0.000645932,0.000358277,0.001081144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645058,0.003209461,0.001790298,0.001252755,0.001370281,0.000609269,0.000527893,0.000382195,0.006104756,0.001631652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,0,0,0,0,4.19E-05
ASV_130,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0,0,0.001009949,0,0,0,0,0,0,0,0,0.000228816,0.000129254,0,0,0,0,0,0,0,0,0.000377334,0.000412632,0,0,0,0,0,0.000177072,0,0,0,0.000277422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250997,0,0,0,0,0,0,0,0,0.000541462,0.000898447,0.000860863,0,0,0,0,0,0.000373102,0,0,0,0,0,0.000328418,0,0.002737268,0.021298564,0,0,0.003241533,0.003256196,0.013226581,0.001031432,0,0
ASV_161,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002037884,0.004116633,0,0.000256808,0.001449417,0.000233143,0.000796674,0.000775923,0,0,0,0,0,0,0.000150094,0,0,0,0,0,0.001820331,0,0.001777453,0.003385328,0.000493417,0.00152166,0.00013962,0.000883139,0,0,0,0,0,0,0,0,0,0,0.001105251,0.000369598,0.002401167,0.000661046,0.001559509,0.000334663,0.000893085,0.001002919,0,0,0.006980063,0.002328965,0.001059774,0.007026345,0,0,0,0,0.001995539,0.001090939,0.00157237,0.000924791,0,0,0,0,0,0,0,0,0,0,0.000154971,0.000227881,0,0,0,0,0,0.000117243
ASV_192,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0.000223616,0.007047912,0,0,0,0,2.80E-05,0.003848506,0,0.000212906,0,0,0,0,0.001041271,0.000388597,0.000487804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_202,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0.004255424,0.000731783,0.003353029,0.002770808,0,0.002499516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001479995,0.005122183,0.007418617,0.002628315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_232,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0.000603936,0,0.000430911,0.000331477,0.000748819,0.000535611,0.000823934,0.000241148,0.000381207,0.000571805,0,0.000936066,0.000125663,0.000143792,0.000112666,0,0.000449414,0.000770222,0.000308669,0.000293176,0.000430543,0,0.000154737,0,0.000281783,0.000684264,0.000140796,0.000195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314115,0.000612613,0.001590475,0.000781028,0.000316244,0.000500897,0.000316008,0.000214029,0.000585388,0.000263756,0,0,0,0,0.000545828,0.000711159,0,0.00028416,0.00051352,0.000301279,0.001690484,0.000334988,0,0,0,0.000588638,0,0,0.000748327,0.000604212,0,0.000539461,0,0,0,0,0,0,0,4.80E-05,0,0,0,0.000341822,0,0,0,0,0,0
ASV_293,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0.002982513,0.001167368,0,0.00085844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330463,0.001915843,0.006286053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_315,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,8.84E-05,0.002308613,1.98E-05,0,0,0,2.80E-05,0.001326618,0,6.15E-05,0,0,0,0,0.000291556,0.000163323,0.000180112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231488,0,0,0,0,0,0,9.38E-05
ASV_324,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000648941,0.004134421,0,0,0,0,0,0.00402535
ASV_43,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0,0,0,0,0.000182145,0,9.58E-05,8.61E-05,0.006460448,3.36E-05,0.006310464,0.00085286,0.01272071,0.000168584,0.000797327,0.003090937,0.000513616,0.000413119,0.00789075,0.00235178,0.00956183,0,0,0.001571543,0.000935008,0.003052411,0.000377333,0.003774855,0.000458303,0.000116243,0.000385588,0.010737628,0.004818385,0.000253653,0.03353616,0.001308277,0.000131327,0.019235157,0.000173523,0.009622113,0.001714328,0.00495517,0.009099105,3.41E-05,0.001741761,8.37E-05,0,8.16E-05,0,0.006884158,0,0.000832723,0.001705191,0.000337288,0.002929634,0.000350889,0,0.002793267,0,0,0,0.001145167,4.79E-05,0,0.000219145,7.22E-05,0.000185886,0.000135037,0,0.000311803,0.000738482,0.003586106,0.001834169,0.007271836,0.0073899,0.003631891,0.001166397,0.00305715,0.000552132,0.00326153,0.000988182,0.00042062,0.000169794,0.011690631,0.000585981,0.000102513,6.37E-06,0.00045861,0.000729822,0,0.001234962
ASV_5,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA,5,0.063143805,0.035857372,0.042276449,0.062955133,0.013822802,0.053293262,0.008680046,0.007888982,0.006199622,0.008476169,0,0.01783725,0.008142978,0.049241428,0.042561648,0.004909135,0.005457171,0.029744565,0.022880877,0.027749735,0.015674588,0.00959224,0.015972298,0.012836177,0.015024166,0.014315985,0.010306257,0.016923059,0.007697415,0.021693806,0.008177682,0.002382844,0.004730778,0.020113166,0.011454132,0.022872299,0.04409681,0.005362872,0.022491202,0.008664168,0.010949763,0.007358152,0.007603608,0.013229342,0.009704096,0.00515292,0.005756685,0.006809454,0.003681299,0.010958456,0.008873498,0.009962398,0.005972367,0.02897462,0.008052737,0.007329691,0.007529915,0.009291887,0.005699922,0.003896709,0.003472638,0.054095486,0.065737426,0.04274423,0.136554893,0.012971015,0.03323223,0.047161811,0.057859433,0.03224043,0.039743733,0.023006249,0.047642156,0.00580869,0.002440556,0.002868013,0.002832678,0.004505274,0.002510359,0.016794615,0.007260394,0.033177238,0.095742724,0.009414493,0.023325294,0.019169937,0.018460272,0.064989705,0.014656016,0.00480128,0.032296592
ASV_39,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,NA,NA,5,0,0,0,0,0.009673938,0,0.0116692,0.01920571,0.008025401,0.013117881,0,0,0,0,9.97E-05,0,0.000128404,0,3.28E-06,0,0,0,0,5.74E-05,0,0,0,0,4.17E-05,0,0,0,0,0.000149207,0,0.000234588,0.000160511,1.62E-05,0.000280306,2.71E-05,0.000196253,0.014056663,0.003909912,0.086624074,0.026589501,0.017505045,0.021792646,0.006941973,0.011069581,0.004659685,0.005746108,6.06E-05,0.000445198,0.000393502,0.000420665,0,0,0.000278693,0,0,0,0.000299925,0.000191422,0.000706516,9.59E-05,0,0,0,0,0.000540459,0.001057371,0.002317176,0.00033909,0,0,0,0,1.07E-05,0,0,0,1.94E-05,4.24E-05,4.84E-05,0,3.53E-05,2.55E-05,0,0,0,2.34E-05
ASV_1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4.3,0.249752819,0.252193688,0.233807018,0.120899171,0.481084715,0.08221001,0.492867418,0.502304721,0.229470472,0.516071683,0.099976829,0.339456818,0.280187273,0.37445385,0.261685821,0.173816115,0.189321295,0.546450383,0.320108071,0.509878512,0.596619991,0.089980648,0.230536147,0.177922324,0.23878592,0.368464539,0.391124341,0.550520806,0.128710111,0.21457603,0.237835408,0.0792825,0.093430488,0.207138133,0.262519043,0.221651782,0.220575674,0.196604772,0.238213348,0.067464738,0.173513432,0.286484169,0.316624965,0.338603365,0.291563315,0.34410481,0.45071438,0.535209692,0.478190611,0.2246527,0.415941093,0.17165014,0.168712098,0.260305427,0.256687978,0.445729359,0.452621843,0.245904092,0.135102495,0.645974201,0.501646278,0.171521343,0.23389811,0.109263552,0.07717863,0.18458666,0.237640679,0.070835751,0.10496281,0.078506678,0.134523076,0.110181339,0.245786541,0.105108335,0.097768726,0.140098049,0.157276272,0.136000157,0.111590541,0.195878793,0.088149619,0.07982757,0.096039864,0.426249299,0.107852532,0.081628161,0.121827628,0.102047319,0.064604137,0.090070526,0.406470344
ASV_101,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003472921,0.019255288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825984,0.008871396,0.006956724,0.002064917,0,0.040670034,0.020913092,0,0,0,0,0,0,0,0,0,0
ASV_11,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0.013147217,0.023891847,0.009257862,0.014948338,0.000809535,0.026668948,0.002083786,0.001076553,0.003862224,0.003952182,0.00887409,0.058998136,0.002980014,0.040398201,0.055092461,0,0,0.020130797,0.002462781,0.01688948,0.001638191,0.0068516,0.021878093,0.022454707,0.037912645,0.017656976,0.043752312,0.002242024,0.013775143,0.02484689,0.008635568,0.000395493,0.001022082,0.017513226,0.008361403,0.03351897,0.025098118,0.001587426,0.013431319,0.002695433,0.004725946,0.004004971,0.001137388,0.007597357,0.002842457,0.001778873,0.003584317,0.00159278,0.000791907,0.002956207,0.007983322,0.007560749,0.004094978,0.026330525,0.007802967,0.000243673,0,0.005565948,0.00025073,0,0,0.059303267,0.077565696,0.145277394,0.13742805,0.021432858,0.036273526,0.018082351,0.024667831,0.115886782,0.085638682,0.13078942,0.076276002,0.001389989,0.000452684,0.00020833,0.001374682,0.004511978,0.001141072,0.008592659,0.006948156,0.004505491,0.009285622,0.000665891,0.000596832,0.011709463,0.008188281,0.008374619,0.006367324,0,0.003605228
ASV_110,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002112483,0,0,0,0,0,0,0.000682678,0.002826099,0.003785468,0.00627608,0,0,0,0.002564937,0.0021069,0.001586535,0,0,0.007441722,0,0.014842182,0.008080281,0.000444884,0.008025421,0.000465398,0.003549871,0,0,0,0,0,0,0,0,0,0,0.006690174,0.003842979,0.013079937,0.00694849,0,0,0.004560435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_14,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,5.3,0.021966081,0.000854733,0.015517638,0.033139682,0.00225295,0.002273819,0.002259581,0.000926242,0.007817195,0.002094292,0,0.000588721,0.001906965,0.009065371,0.002824819,0,0,0.006731184,0.000607176,0.002807899,0.000888223,0.004861882,0.002992555,0.003203255,0.033168731,0.003850737,0.007082297,0.0472087,0.005365216,0.020657765,0.012231511,0.035818211,0.032315412,0.001492075,0.161296629,0.001387438,0.00283579,0,0.002883649,0,0,0.003037436,0.012714609,0.001119977,0,0,0.000835513,0,0,0.010227715,0.000746479,0,0,0,0,0,0,0,0,0,0,0.000591618,0,0,0,0.050774801,0.055590342,0.043178526,0.003939717,0.000254933,0,0.000702648,0,0.015694313,0.024499641,0.017825993,0.002033073,0.012184075,0.010584262,0.043055444,0.012695396,0.012209589,0.011843548,0,0.021559674,0.010711511,0.002807376,0.006966309,0.001640483,0,0
ASV_145,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0,0,0,0,0,0,0.001149675,0.000796649,0.001655239,0.001892002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598908,0.002184686,0.0063761,0.002263598,0.016079621,0.017340834,0,0,0.001375661,0.004615726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_15,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0.001788579,0.00265707,0.001397096,0.003070412,0.01075163,0.010600628,0.027256876,0.025535843,0.022069852,0.025058517,0,0.006285941,0.002140763,0.006315705,0.010329498,0.013084533,0.016050504,0.014625462,0.000890706,0.006277788,0.019764743,0.043765835,0.00876843,0.044636975,0.012744284,0.003086624,0.001555794,0.002054407,0.025089509,0.019797595,0.033698798,0.001322429,0.019054522,0.052856745,0.025480351,0.017131667,0.029858735,0.000879657,0.011479189,0.000799904,0.003744681,0.011985464,0.014876136,0.069980891,0.019076429,0.026066891,0.031814214,0.021088409,0.045491869,0.015893273,0.023102179,0.00787302,0.030061335,0.011674571,0.013727963,0.002680406,0.004810779,0.010696438,0.01205592,0.009477461,0.02455821,0.041784945,0.01202368,0.004857299,0.003937766,0.011927197,0.006944896,0.002764047,0.000994744,0.071246986,0.062812889,0.016930558,0.028822657,0.021270487,0.00392326,0.012534536,0.005096043,0.006074075,0.004573492,0.032133998,0.017610573,0.005346732,0.002878543,0.002808851,0.000718912,0.002841202,0.010283142,0.002168428,0.000763334,0,0.002354634
ASV_150,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0.002380901,0,0.022909001,0.0266669,0,0.019192716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-05,0,0,1.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_156,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,2,0.005040541,0.003092655,0.004275449,0,0.001264898,0.000669513,0.006227406,0.001980858,0.001253969,0.004372627,0,0.001768124,5.39E-05,0.000954483,0.001018325,0,0,0.00225815,0.000123139,0.000398337,0.000390327,2.48E-05,0,0,0,0.001100772,0.000901093,0.001669792,0,0,0,0,0,0.008467524,2.83E-05,0.001691738,0.00200639,0.00040444,0.002035554,0.000290874,0.00196253,0.001256461,0.000563063,0.006134688,0.010609536,0.000837117,0.001252242,0.000688081,0.000856116,0.001814702,0.000282595,0.001192308,0.004367976,0.003613797,0.002347463,0,0,0.002011025,0,0,0,0.00845242,0.00255229,0.000441573,0.001301175,0,0,4.22E-05,0,0.004313275,0.018084406,0.004137814,0.004200093,0,0,0,0,0,0,0,0,0.001035373,0.001140805,0.000121071,1.36E-05,0.000344656,0.000286749,0.000598187,9.31E-06,0,3.91E-05
ASV_16,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0.031544028,0.012414178,0.032284691,0.097775092,5.06E-05,0.032917739,4.79E-05,0.000172249,2.51E-05,0.000210222,0,0.01982639,0.002594048,0.061310065,0.018725262,0.006136419,0.004815151,0.058851947,0.004810632,0.029938994,0.016334596,0.010736655,0.027669985,0.016891216,0.036215542,0.028188686,0.008665985,0.017251388,0,0.03618056,0.009157719,0.001495457,0.007519601,0.000447622,0.002009,0.000665417,0.047040732,7.08E-05,0.000951037,0.001100473,0.013607837,0.000284667,0.000236487,0.000518324,0.00027647,0.000220906,0.000508156,0.00050969,9.63E-05,2.93E-05,0.000282595,0.003945973,0.005774968,0.007448437,0.005540013,0.000438612,0,0.005423434,0.008232292,0,0,0.008622831,0.010867173,0.004415726,0.022530873,0.09221393,0.011424224,0.049879438,0.015897655,0.008678517,0.010678611,0.009585937,0.004257892,0.000795586,0.001567992,0.00121526,0.001513539,0.004096313,0.00477594,0.022054964,0.011271453,0.000833152,0.011686619,0.000484285,0.01517175,0.001029549,0.000844317,0.005416917,0.00226673,0.014803947,0.011792711
ASV_168,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000568521,0.001989409,0,0,0,0.000237119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002386757,0.003687077,0.0028385,0.001874566,0.000931895,0,0.031412045,0.007642972,0,0,0,0,0,0,0,0,0,0
